"","x"
"APOC3",0.74959559113592
"APOA1",0.894162039738154
"APOA1-AS",0.612087012348332
"SIK3",0.456387180591379
"RP11-109L13.1",0.778795984486023
"PAFAH1B2",0.432121840732999
"SIDT2",0.786780200105962
"TAGLN",0.489967491618576
"AP000892.6",0.519502758873243
"PCSK7",0.552078685320069
"RNF214",0.240704331486116
"BACE1-AS",0.468970114680897
"CMB9-94B1.2",0.837932388615871
"CEP164",0.359493997353936
"BACE1",0.56597262822714
"DSCAML1",0.592410573925395
"FXYD2",0.748417830451402
"RP11-728F11.4",0.718886265785861
"FXYD6",0.457054705059437
"IL10RA",0.573995910535499
"SCN4B",0.363874569168605
"SCN2B",0.289159522835336
"JAML",0.658019573315099
"MPZL3",0.635615003474391
"MPZL2",0.392276436340795
"CD3E",0.704418110965801
"CD3D",0.764241607861936
"UBE4A",0.311902270092607
"ATP5L",0.239394201498513
"KMT2A",0.331590001727858
"TTC36",0.60833300372727
"RP11-770J1.3",0.551994285777695
"TMEM25",0.592156930867187
"RPL5P30",0.567044903788388
"ARCN1",0.308276135394351
"IFT46",0.328687655368431
"PHLDB1",0.342514456462951
"AP002954.3",0.654717980860193
"DDX6",0.415681704596322
"RP11-158I9.8",0.568652561765944
"BCL9L",0.434354674687999
"RP11-110I1.12",0.592992777609
"CCDC84",0.47054624109724
"RPL23AP64",0.622576881756148
"RP11-110I1.11",0.57129676353248
"RP11-110I1.5",0.63254504178434
"RPS25",0.345375442971753
"TRAPPC4",0.403349131931273
"SLC37A4",0.488465483568236
"HYOU1",0.25697386038824
"RP11-110I1.14",0.87546332785057
"RP11-110I1.13",0.81320129342635
"VPS11",0.448629078030277
"HMBS",0.332613926088911
"H2AFX",0.727114486182155
"C2CD2L",0.166750079734005
"DPAGT1",0.2008846484872
"HINFP",0.433258337341554
"NLRX1",0.17469429851679
"CCDC153",0.552515300313379
"CBL",0.291228508228963
"MCAM",0.370806897991121
"RNF26",0.676594230527468
"USP2",0.549832293695842
"THY1",0.281066242927677
"NECTIN1",0.465218379261999
"TRIM29",0.888975417922404
"OAF",0.478241437038915
"TMEM136",0.514092239059892
"ARHGEF12",0.50364691654946
"TBCEL",0.2866651265785
"TECTA",0.469164470561641
"SC5D",0.361702487113422
"SORL1",0.651334011217418
"MIR100HG",0.346578727574182
"UBASH3B",0.36736497995071
"CRTAM",0.87904876460071
"C11orf63",0.512217322004996
"HSPA8",0.585315253701607
"CLMP",0.435915550232868
"GRAMD1B",0.705483730691753
"SCN3B",0.667132357399431
"ZNF202",0.315640193062565
"VWA5A",0.427069533061394
"TBRG1",0.217628757699181
"SPA17",0.766318323981027
"SIAE",0.497597723983367
"NRGN",0.555806789393572
"VSIG2",0.61126970421924
"RP11-677M14.3",0.80530341922906
"ESAM",0.432383121703889
"AP000866.1",0.575691548807039
"MSANTD2",0.46575859672504
"RP11-677M14.7",0.429240845829189
"RP11-677M14.5",0.635296351509133
"ROBO3",0.325502355967398
"ROBO4",0.599141035597393
"CCDC15",0.63616195200785
"SLC37A2",0.662699377935012
"TMEM218",0.389731179805138
"PKNOX2",0.794162306608346
"FEZ1",0.511267967637947
"EI24",0.318973472921994
"STT3A",0.393873408124856
"CHEK1",0.660779196632249
"HYLS1",0.337865395855584
"PUS3",0.230596193562555
"CDON",0.404624068976213
"NAP1L1P1",0.736192619695488
"RP11-50B3.4",0.801978156259451
"RPUSD4",0.291345784844848
"FAM118B",0.30448356557082
"SRPRA",0.513052858474306
"FOXRED1",0.349374810252449
"TIRAP",0.577263784412574
"DCPS",0.480208656289253
"RP11-712L6.5",0.829552495764637
"ST3GAL4-AS1",0.664610571654289
"ST3GAL4",0.730735564800948
"RP11-676M6.1",0.602174051758332
"ETS1",0.397089395366338
"FLI1",0.40426290456085
"SENCR",0.647074408998164
"KCNJ5",0.668683497055511
"C11orf45",0.703887082491978
"TP53AIP1",0.720552400363742
"ARHGAP32",0.576441601194019
"BARX2",0.894203289055846
"TMEM45B",0.844667902766192
"NFRKB",0.52413690927736
"PRDM10",0.632429348124649
"LINC00167",0.619223698276689
"APLP2",0.553172353867832
"ST14",0.690465099005952
"ZBTB44",0.157704312775847
"ADAMTS8",0.42461304838779
"ADAMTS15",0.532880631137431
"RP11-890B15.3",0.63278457324611
"SNX19",0.450878716240498
"NTM",0.417199773004796
"MIR4697HG",0.629995841935408
"IGSF9B",0.758863899016234
"RP11-713P17.3",0.563575850594242
"JAM3",0.320398824178252
"VPS26B",0.4010724998365
"NCAPD3",0.517325637991727
"THYN1",0.318372768006901
"ACAD8",0.248190919404298
"GLB1L2",0.758080986697943
"IQSEC3",0.668163965987423
"RP11-598F7.5",0.551148487455473
"RP11-598F7.6",0.561802644202758
"SLC6A12",0.791220567308563
"RP11-283I3.6",0.575537228179416
"KDM5A",0.493257819967398
"CCDC77",0.615140997967612
"B4GALNT3",0.605248070855449
"RP11-218M22.1",0.535205869141693
"NINJ2",0.426116105059162
"WNK1",0.281459390175884
"RAD52",0.426940525849804
"ERC1",0.275556486889814
"RP11-359B12.2",0.581066433255628
"WNT5B",0.676485078579653
"FBXL14",0.398391617003946
"ADIPOR2",0.504069459249885
"RPS4XP14",0.890098193982557
"CACNA2D4",0.529986925591206
"CACNA1C",0.537619834684395
"DCP1B",0.397884327620745
"CACNA1C-AS2",0.693701620462708
"CACNA1C-AS1",0.785590949182277
"FKBP4",0.273836498624173
"ITFG2",0.360010844852124
"NRIP2",0.62758694634419
"RP4-816N1.8",0.523150099937924
"RHNO1",0.593863796112466
"FOXM1",0.74694547626893
"TULP3",0.403574763929803
"TEAD4",0.566605795202059
"RP11-253E3.3",0.509265074261545
"RP11-253E3.1",0.809953169916521
"TSPAN9",0.353176945672331
"RP11-543P15.1",0.940280386989515
"RP5-1180D12.1",0.71062655407774
"CRACR2A",0.645731394069789
"PARP11",0.576942390879899
"HSPA8P5",0.880973306113224
"CCND2",0.408935324002988
"TIGAR",0.252631491248232
"C12orf4",0.46140527988565
"RAD51AP1",0.879997879788907
"DYRK4",0.544938135512906
"AKAP3",0.562143012553545
"NDUFA9",0.148294264166023
"GALNT8",0.600630049332457
"KCNA5",0.508738272395877
"NTF3",0.411905229871135
"ANO2",0.659275541645637
"VWF",0.510341707436219
"CD9",0.550859002086259
"PLEKHG6",0.899485210877416
"TNFRSF1A",0.273241630261112
"LTBR",0.247606533252794
"SCNN1A",0.690916326330333
"RP1-102E24.8",0.439428739065212
"RP1-102E24.1",0.88890515637679
"CD27",0.600619334028833
"CD27-AS1",0.196728254497291
"TAPBPL",0.569657641591915
"RP1-102E24.10",0.58711420331684
"VAMP1",0.504689558960854
"MRPL51",0.213749506676433
"NCAPD2",0.498195118828971
"GAPDH",0.301032054939882
"IFFO1",0.481032877958071
"NOP2",0.147278526994
"RP5-940J5.6",0.920776119932355
"CHD4",0.438487025589383
"LPAR5",0.819384390846597
"ACRBP",0.700051471011142
"ING4",0.610408688733397
"RP4-761J14.8",0.766918081579032
"ZNF384",0.395660642224518
"PIANP",0.732362342002629
"COPS7A",0.333438312674014
"RP4-761J14.10",0.793756872703419
"PTMS",0.454613944928121
"MLF2",0.440210538380207
"LAG3",0.600899141224164
"CD4",0.570304232720422
"GPR162",0.525509296054342
"P3H3",0.226377019991833
"GNB3",0.465157105926723
"CDCA3",0.536699960091051
"USP5",0.362234890879071
"TPI1",0.179206202300959
"U47924.6",0.666816505935216
"DSTNP2",0.535674150429084
"SPSB2",0.634716547477138
"LRRC23",0.392271254484281
"ENO2",0.338894983558091
"ATN1",0.220622849427625
"C12orf57",0.306381043881511
"U47924.31",0.668367764555302
"PTPN6",0.55212280721965
"SCARNA12",0.471376972998739
"PHB2",0.336867661253538
"EMG1",0.303072746909562
"C1S",0.328253245878152
"LPCAT3",0.576288898099194
"C1R",0.24725336125176
"C1RL-AS1",0.41061078654461
"C1RL",0.347063312826262
"RBP5",0.608261268192135
"CLSTN3",0.328192857956465
"RP11-273B20.1",0.481866581413351
"PEX5",0.26645906653725
"CD163L1",0.583957251667989
"CD163",0.330441652481409
"SLC2A14",0.792503723789438
"SLC2A3",0.520908653603825
"FOXJ2",0.42155219629953
"C3AR1",0.574777542169897
"NECAP1",0.403238501682261
"RP11-69M1.6",0.598886730426674
"CLEC4A",0.640252436450545
"POU5F1P3",0.537654434777233
"FAM66C",0.55974717272044
"RP11-266K4.14",0.451833623474758
"FAM90A1",0.605682676429028
"RP11-266K4.9",0.606824185682718
"FAM86FP",0.699053414818884
"CLEC4E",0.600092770337628
"MFAP5",0.413623753915789
"RIMKLB",0.414173453206649
"RP11-20D14.6",0.729232343449061
"A2ML1",0.9907684765197
"PHC1",0.537189700697123
"M6PR",0.249976950824985
"KLRG1",0.472539741769997
"LINC00612",0.623842282658148
"A2M-AS1",0.422254669240526
"A2M",0.407456550839197
"LINC00987",0.72810438134833
"RP11-22B23.1",0.931621973672409
"RP13-735L24.1",0.723158103047698
"RP11-599J14.2",0.709153533118694
"DDX12P",0.780176359700032
"KLRB1",0.646905851485298
"RP11-705C15.2",0.420891311065258
"RP11-705C15.3",0.596132537474876
"CLEC2D",0.426391716300095
"CD69",0.683972848374466
"KLRF1",0.711526468079787
"CLEC2B",0.342097829350233
"CLEC12A",0.896777651446607
"CLEC1A",0.410842614084142
"CLEC7A",0.601525031059102
"GABARAPL1",0.305670146850414
"KLRD1",0.600978195792772
"RP11-277P12.20",0.623622746221154
"KLRK1",0.750077075301733
"KLRC4",0.724292858812202
"EIF2S3L",0.833485931377064
"KLRA1P",0.452122560016398
"MAGOHB",0.396449232004923
"STYK1",0.646987846362226
"YBX3",0.30229417810288
"PRH1",0.732142373547057
"TAS2R14",0.733730330623508
"TAS2R15P",0.586413503325353
"TAS2R20",0.552419609758999
"TAS2R19",0.703594273388466
"TAS2R31",0.735782573060294
"TAS2R64P",0.716282277588089
"PRR4",0.962627072186323
"SMIM10L1",0.346074292104014
"LINC01252",0.762325968644297
"ETV6",0.45213214371103
"LRP6",0.212537228760454
"MANSC1",0.421252079191275
"LOH12CR2",0.489247605086633
"BORCS5",0.405766264759683
"RP11-253I19.3",0.83265347116243
"DUSP16",0.556408653726865
"CREBL2",0.524222560191814
"CDKN1B",0.299305362355013
"RP11-180M15.7",0.776344806003194
"APOLD1",0.664500917131281
"RP11-392P7.1",0.860499059631799
"RPL13AP20",0.905536513597098
"GPRC5A",0.636517865948117
"RP11-392P7.6",0.724709139190098
"GPRC5D",0.873248295613869
"HEBP1",0.38149142232578
"HTR7P1",0.44992513306483
"FAM234B",0.477410146095558
"EMP1",0.315707177479502
"ATF7IP",0.372989477026642
"PLBD1",0.535092975331857
"PLBD1-AS1",0.536302114417721
"GUCY2C",0.76234369521771
"RP11-174G6.5",0.625485129996017
"HIST4H4",0.846973879408966
"H2AFJ",0.460853672262846
"WBP11",0.288696438648129
"C12orf60",0.540015778454546
"SMCO3",0.824033428607227
"ART4",0.570189275384459
"MGP",0.403541601332727
"ERP27",0.820854676249573
"ARHGDIB",0.431031367227694
"PTPRO",0.557990351373136
"RERG",0.417936951347647
"EPS8",0.327306021752865
"STRAP",0.206724355214673
"DERA",0.7731543186126
"MGST1",0.322888584798502
"LMO3",0.47228175190184
"RERGL",0.57103020521572
"PLEKHA5",0.295791652692143
"AEBP2",0.446584917608596
"EEF1A1P4",0.743478342360368
"PDE3A",0.68783254273197
"PYROXD1",0.358788628773267
"RECQL",0.309314256364054
"GOLT1B",0.282112056765173
"SPX",0.233490521316961
"GYS2",0.742569440481611
"LDHB",0.382293122954296
"KCNJ8",0.528951480058483
"ABCC9",0.796987754471926
"CMAS",0.298816148800231
"RP11-359J14.2",0.599914257362768
"C2CD5",0.310388983085738
"ETNK1",0.416263874634153
"SOX5",0.504584958226404
"BCAT1",0.435228014513001
"LRMP",0.633618691843415
"RP11-713N11.6",0.724751124719585
"CASC1",0.727399463427447
"LYRM5",0.31479563442055
"RP11-295I5.3",0.797546468825547
"KRAS",0.450695707608265
"RP11-707G18.1",0.423218713158658
"RASSF8",0.37024814351305
"RASSF8-AS1",0.270999844884008
"BHLHE41",0.369087784170307
"RP11-283G6.3",0.653882188871623
"SSPN",0.397249076843863
"ITPR2",0.432068163512693
"ASUN",0.22756490149497
"FGFR1OP2",0.338633312058341
"RP11-421F16.3",0.440014807962234
"TM7SF3",0.303297187936106
"MED21",0.367509311797778
"RP11-582E3.6",0.683747085858089
"RP11-582E3.4",0.624472319326684
"STK38L",0.45369320544077
"ARNTL2",0.43671293189556
"SMCO2",0.469509496718579
"PPFIBP1",0.630101471125307
"RP11-1060J15.9",0.750036867169242
"MRPS35",0.195710877466696
"KLHL42",0.315828818953044
"PTHLH",0.508233941048589
"CCDC91",0.503307931433872
"RP11-967K21.1",0.467457043141302
"FAR2",0.584374649492316
"RP11-996F15.4",0.715917615972929
"RP11-996F15.2",0.574197866054562
"RP11-996F15.5",0.669338036039458
"RP11-996F15.6",0.653706903494987
"ERGIC2",0.294052180191136
"TMTC1",0.44130680493186
"IPO8",0.329924577224931
"CAPRIN2",0.412537640461566
"LINC00941",0.346402170315362
"TSPAN11",0.424936572705266
"DDX11-AS1",0.747146000147684
"DDX11",0.829669096208964
"RP11-627K11.1",0.823641067083077
"FAM60A",0.43946843860859
"RP11-771K4.3",0.912892363531489
"DENND5B",0.424840698007295
"ETFBKMT",0.310473082328813
"AMN1",0.520395882265314
"RP11-467L13.7",0.696885478479352
"H3F3C",0.709096766559457
"KIAA1551",0.424373129604762
"RP11-50I19.2",0.826597069127267
"BICD1",0.409333279619678
"RP11-817I4.1",0.549725318933342
"RP11-817I4.2",0.480559159960252
"FGD4",0.576587616342184
"DNM1L",0.252151410487058
"RP11-278C7.4",0.702422147064613
"RP11-278C7.1",0.67310583712021
"RP11-278C7.3",0.673485579593492
"RP11-278C7.5",0.609174825017437
"YARS2",0.292452104246521
"PKP2",0.648988590154176
"ALG10",0.531157707829034
"ALG10B",0.437195032129708
"RP11-396F22.1",0.485297905081629
"CPNE8",0.301475106660716
"KIF21A",0.41469879391846
"SLC2A13",0.384172506209125
"LRRK2",0.459094098209772
"AC079630.4",0.384346266673379
"CNTN1",0.477955003386476
"PDZRN4",0.673361544138937
"GXYLT1",0.432706854461744
"YAF2",0.463571805192739
"PPHLN1",0.401996622256918
"ZCRB1",0.32417433207175
"RP11-351C21.2",0.768956811243295
"RP11-328C8.2",0.748468266697511
"RP11-328C8.4",0.607657837746919
"PRICKLE1",0.302524184816044
"PUS7L",0.374640727548854
"IRAK4",0.303200961935947
"TWF1",0.292828924965278
"TMEM117",0.646264691689621
"NELL2",0.79293987073127
"PLEKHA8P1",0.363719668471975
"ANO6",0.420350957746138
"RP11-352M15.2",0.271112779527128
"ARID2",0.428825772047372
"SCAF11",0.344300615623654
"SLC38A1",0.41126625698734
"SLC38A2",0.335368920415804
"RP11-96H19.1",0.515456810455302
"RP11-474P2.6",0.732321270040984
"RP11-446N19.1",0.498725662800937
"SLC38A4",0.494060415003773
"RP11-618L22.1",0.718672540902888
"AMIGO2",0.478253392755828
"PCED1B",0.488989454731543
"PCED1B-AS1",0.612169109501832
"RP1-197B17.5",0.686403986139879
"RPAP3",0.337882527963784
"RP1-197B17.3",0.64721001736681
"ENDOU",0.440972166210404
"RP1-197B17.7",0.535293244681666
"SLC48A1",0.443751183710221
"RAPGEF3",0.552996179470635
"RP5-1057I20.4",0.381568696838326
"RP5-1057I20.5",0.650945019287708
"HDAC7",0.348224146520228
"VDR",0.260911057803414
"TMEM106C",0.421430540757085
"RP1-228P16.8",0.722991135864754
"RP1-228P16.1",0.763847615255398
"PFKM",0.6569986681167
"SENP1",0.345765324893034
"RP11-474C8.8",0.496684580533772
"ASB8",0.506660126803761
"CCDC184",0.854216551276268
"RP11-370I10.12",0.484048541632943
"OR10AD1",0.595965546409943
"H1FNT",0.690170470779591
"ZNF641",0.419466027757896
"OR5BK1P",0.604047618237176
"RP11-370I10.11",0.526613569385738
"C12orf54",1.03223258060305
"KANSL2",0.397583166211486
"CCNT1",0.244932577433931
"ADCY6",0.576343407071628
"CACNB3",0.462342139894564
"DDX23",0.255778570303731
"RND1",0.620993302837172
"RP11-302B13.1",0.748510737460486
"CCDC65",0.85230832089902
"FKBP11",0.3725221754467
"ARF3",0.241184390741848
"WNT10B",0.728933365644501
"RP11-386G11.5",0.801730216911323
"DDN",0.737908759384377
"PRKAG1",0.46714554677452
"KMT2D",0.434824395166046
"RHEBL1",0.920541313501575
"DHH",0.799956218150547
"LMBR1L",0.485525504754516
"TUBA1B",0.502971992145355
"TUBA1A",0.343139241274729
"TUBA1C",0.519006498726398
"PRPH",0.593601263975352
"TROAP",0.865060376481155
"SPATS2",0.440640529431505
"KCNH3",0.75382108442113
"MCRS1",0.544864254833822
"PRPF40B",0.545064846756226
"RP11-133N21.10",0.72621057861175
"RP11-133N21.7",0.761550494379096
"FAM186B",0.545629998699462
"TMBIM6",0.283223895843151
"FMNL3",0.403450234075199
"NCKAP5L",0.613035451962121
"BCDIN3D-AS1",0.307777306561122
"BCDIN3D",0.485592053321432
"FAIM2",0.613137601197862
"AQP5",0.929947529950577
"RACGAP1",0.292536584821357
"ASIC1",0.408103795305608
"SMARCD1",0.565004708084964
"GPD1",0.421295929436223
"COX14",0.25628864731623
"RP4-605O3.4",0.721347194950508
"CERS5",0.36482171068566
"RP3-405J10.3",0.610844843697934
"LIMA1",0.265966208131087
"LARP4",0.238138470887891
"FAM186A",0.358687599561736
"DIP2B",0.522086572112559
"ATF1",0.372997110281506
"METTL7A",0.541631712217081
"RP11-407N8.6",0.538578237370088
"SLC11A2",0.531358278899689
"LETMD1",0.383370902978872
"CSRNP2",0.528600244748679
"TFCP2",0.456493732377955
"RP11-454E5.4",0.734309706187195
"POU6F1",0.665729491490555
"DAZAP2",0.197627847261956
"SMAGP",0.602063212274243
"BIN2",0.67069285129265
"GALNT6",0.561102934966838
"HNRNPA3P10",0.936025589338623
"ACVRL1",0.424246722348644
"ACVR1B",0.350552505094877
"GRASP",0.608373352275898
"NR4A1",0.556493062889725
"RP11-1100L3.8",0.626580675027635
"ATG101",0.245666180463891
"OR7E47P",0.312823205237685
"KRT80",0.581623824386958
"KRT7",0.678917584524839
"RP3-416H24.1",0.588877745058371
"KRT86",0.755941213291596
"KRT81",0.79310837678215
"RP11-845M18.6",0.594736872100804
"KRT6B",0.844089581389237
"KRT6C",0.793219350569362
"KRT6A",0.898242816989215
"KRT5",0.935565304789989
"KRT2",0.955862253115787
"KRT1",0.929010550266164
"KRT4",0.838384991500071
"KRT78",0.863567481035886
"KRT18",0.733749592387276
"KRT8",0.966011722427227
"EIF4B",0.370121755547244
"TNS2",0.198917370648629
"RP11-983P16.4",0.344151899772391
"SPRYD3",0.308791954420702
"IGFBP6",0.52886585704833
"SOAT2",0.705953339843032
"ZNF740",0.563602993673336
"CSAD",0.237461830261127
"ITGB7",0.631803449135008
"RARG",0.455826406317325
"MFSD5",0.390215111200613
"PFDN5",0.378482450216596
"C12orf10",0.298645712200118
"RP11-680A11.5",0.525120170339002
"AAAS",0.236417295516688
"SP1",0.2086261388458
"AMHR2",0.451265718513856
"PRR13",0.143895587833441
"PCBP2",0.464359543801592
"PCBP2-OT1",0.52148961537532
"MAP3K12",0.298550399928975
"RP11-793H13.11",0.321564840770444
"TARBP2",0.258913286640531
"NPFF",0.409516164252618
"ATF7",0.391026285579418
"ATP5G2",0.205884449826158
"CALCOCO1",0.358259605244446
"HOXC6",0.481360177223921
"HOXC9",0.386834203201437
"HOXC5",0.542429263419535
"HOXC4",0.488043955003441
"FLJ12825",1.00682733311767
"RP11-834C11.7",0.732677864636593
"RP11-834C11.4",0.435607613414845
"RP11-834C11.11",0.755639347341826
"SMUG1",0.261329808842232
"RP11-968A15.2",0.64026619942691
"CBX5",0.54103176557013
"HNRNPA1",0.344918727192323
"NFE2",0.951557064922819
"COPZ1",0.392346480594382
"ZNF385A",0.545355159096443
"ITGA5",0.363359243424089
"NCKAP1L",0.433226313245269
"PDE1B",0.462081013180757
"PPP1R1A",0.315758968509638
"DCD",0.943655060912867
"TESPA1",0.556149306364512
"PHC1P1",0.743785476625593
"METTL7B",0.670910998351804
"ITGA7",0.654814132504672
"BLOC1S1",0.383922476278836
"RDH5",0.607896090254834
"RP11-644F5.11",0.354558807906453
"CD63",0.293117742161136
"GDF11",0.500981602564653
"RP11-762I7.4",0.703575571495408
"SARNP",0.413702534845472
"ORMDL2",0.184413449119478
"DNAJC14",0.25398275122691
"TMEM198B",0.293130811192288
"MMP19",0.386792314746241
"DGKA",0.350858276288468
"RP11-973D8.5",0.695338992156116
"PYM1",0.366019978271728
"CDK2",0.410275119463034
"PMEL",0.87079889962743
"RAB5B",0.377237939735962
"RP11-603J24.7",0.918862122925436
"SUOX",0.119897472072694
"IKZF4",0.381462737523468
"RPS26",0.585896846496571
"ERBB3",0.572417344512565
"PA2G4",0.148388046329304
"RPL41",0.33899932045688
"ZC3H10",0.334788949781755
"ESYT1",0.647659831743377
"RP11-603J24.5",0.784930567116135
"MYL6B",0.422115017858363
"MYL6",0.327892493492154
"SMARCC2",0.390602226288707
"RP11-977G19.5",0.367193606811431
"RNF41",0.253281412921585
"NABP2",0.384411480955132
"SLC39A5",0.936354593042103
"ANKRD52",0.376407227290084
"COQ10A",0.16186983443049
"RP11-977G19.14",0.35629768972589
"RP11-977G19.11",0.320281212744174
"CS",0.168955040497592
"RP11-977G19.12",0.647086026833737
"CNPY2",0.225953136143875
"PAN2",0.363480441069639
"IL23A",0.794584452205321
"STAT2",0.377076564397068
"TIMELESS",0.283482138668463
"SPRYD4",0.331216890605521
"RP11-153M3.1",0.684197500183226
"RBMS2",0.526830146096013
"BAZ2A",0.323146860888363
"ATP5B",0.220638694178603
"PTGES3",0.39458774293305
"NACA",0.300697025499482
"HSD17B6",0.564494849695002
"PRIM1",0.597373676415151
"RDH16",0.887571605483648
"GPR182",0.853596674410015
"ZBTB39",0.561547262754942
"TAC3",0.388577051980697
"MYO1A",0.628985944571793
"NEMP1",0.414593807727986
"NAB2",0.63105091629763
"LRP1",0.298506526936064
"STAT6",0.191884539429333
"NXPH4",0.746579547164538
"SHMT2",0.453627868961232
"NDUFA4L2",0.464283022841654
"STAC3",0.466643146397647
"R3HDM2",0.907065262324717
"INHBE",0.62048748758556
"GLI1",0.678010403779259
"MARS",0.532553890397141
"ARHGAP9",0.525436446310002
"DDIT3",0.775264397341375
"MBD6",0.311230947217566
"DCTN2",0.388073780690098
"KIF5A",0.966809120257494
"PIP4K2C",0.386261742644122
"DTX3",0.453411877471966
"ARHGEF25",0.424018990688365
"AC025165.8",0.589233635303206
"SLC26A10",0.60233057999482
"B4GALNT1",0.377857410888287
"OS9",0.261037132434419
"AGAP2-AS1",0.541435358150047
"TSPAN31",0.608265464999904
"AGAP2",0.652092837273192
"MARCH9",0.759012030183758
"CDK4",0.40802101100083
"CYP27B1",0.527444755060547
"METTL21B",0.435541984093094
"METTL1",0.241538672603067
"TSFM",0.311870680242021
"RP11-571M6.17",0.445169024145863
"RP11-571M6.18",0.622852438674418
"AVIL",0.297931114665066
"CTDSP2",0.222956054361638
"RP11-620J15.3",0.381395624173035
"ATP23",0.459496940481716
"LRIG3",0.318801148593873
"SLC16A7",0.451306015138555
"USP15",0.414567982850693
"MON2",0.338219585551664
"LINC01465",0.648163902296061
"RP11-631N16.4",0.592926922621227
"RP11-631N16.2",0.473309129011279
"PPM1H",0.60463376903868
"RPL14P1",0.977038786683389
"AVPR1A",0.544319807357892
"DPY19L2",0.601910458770207
"TMEM5",0.327537621786393
"PABPC1P4",0.681092544197866
"SRGAP1",0.411571616797935
"C12orf66",0.332573109229524
"RPS11P6",0.662174283681888
"XPOT",0.339424107356882
"RP11-114F3.5",0.68905298359609
"TBK1",0.163468452828786
"RASSF3",0.414753639328965
"GNS",0.37674391832581
"TBC1D30",0.476118126182935
"WIF1",0.637812742204082
"LEMD3",0.228810055651255
"MSRB3",0.216040673894234
"RP11-366L20.2",0.504950545489137
"LLPH",0.233556212659901
"LLPH-AS1",0.797990640703852
"TMBIM4",0.334328100554739
"IRAK3",0.285716354993924
"RBMS1P1",0.637585575769615
"HELB",0.647961610733951
"GRIP1",0.706532636779649
"GGTA2P",0.62432617756386
"CAND1",0.422382505442464
"DYRK2",0.29391538095273
"LINC01479",0.39545998317192
"MDM1",0.598035893022479
"RPSAP12",0.869281454874177
"RAP1B",0.269979223294301
"ATP5HP4",0.917337108296672
"NUP107",0.590014692482636
"RP11-637A17.2",0.691347733262394
"SLC35E3",0.233291689289711
"MDM2",0.471691525296895
"CPM",0.430874804983226
"CPSF6",0.469149838344823
"LYZ",0.683871401936918
"YEATS4",0.5951103030793
"FRS2",0.366650738111753
"CCT2",0.128715301713104
"BEST3",0.63743392147816
"RAB3IP",0.35080798496487
"LINC01481",0.710170927595428
"CNOT2",0.408222691828832
"AC092881.1",0.737809588372732
"KCNMB4",0.769151378408723
"RP11-588H23.3",0.59252053810386
"PTPRB",0.546309764953916
"TSPAN8",0.371450103283984
"THAP2",0.244590765771917
"ZFC3H1",0.413391537136736
"TMEM19",0.22186404612541
"RAB21",0.430747195566734
"TBC1D15",0.166750472309048
"TRHDE",0.709127829741598
"TRHDE-AS1",0.699251688676692
"ATXN7L3B",0.398116109962775
"RP11-585P4.6",0.668095190987304
"GLIPR1L1",0.778665698508986
"CAPS2",0.610554176902814
"GLIPR1L2",0.6760806866156
"GLIPR1",0.392981979990281
"RP11-585P4.5",0.707418715094892
"KRR1",0.284393080052743
"PHLDA1",0.549478097622315
"RP11-290L1.4",0.593648804923873
"NAP1L1",0.249594646079183
"RP11-54A9.1",0.443015340999728
"BBS10",0.35382523342002
"OSBPL8",0.310102455397895
"ZDHHC17",0.434763541453147
"CSRP2",0.520120065398335
"NAV3",0.80745175278288
"SYT1",0.747218626442986
"PAWR",0.355541972087306
"PPP1R12A",0.348043658630247
"RP11-84G21.1",0.67563518761102
"RP11-244J10.1",0.908435870457084
"PTPRQ",0.877821265698005
"LIN7A",0.472305929698752
"ACSS3",0.499542040473044
"PPFIA2",0.631630207767135
"CCDC59",0.516720739347602
"METTL25",0.45925642602446
"TMTC2",0.582451406506872
"RASSF9",0.519088134853592
"C12orf29",0.485218272348161
"CEP290",0.482895265609476
"TMTC3",0.350949362206146
"KITLG",0.415068405008175
"DUSP6",0.553733201663446
"RP11-1109F11.3",0.566761333866995
"GALNT4",0.653888342637148
"RP11-734K2.4",0.719450460971342
"POC1B",0.624123905456176
"RP11-981P6.1",0.629374501132314
"ATP2B1",0.356339936038455
"LINC00936",0.406010207205581
"LUM",0.267041798124077
"DCN",0.483285569431834
"LINC01619",0.458557993498573
"BTG1",0.265907726829959
"RP11-796E2.4",0.691602003775797
"EEA1",0.253567282808819
"RP11-511B23.2",0.769089920030604
"NUDT4",0.837275178067842
"UBE2N",0.45305628314884
"MRPL42",0.754126077350517
"SOCS2",0.554899275964721
"SOCS2-AS1",0.729929109010095
"CRADD",0.486068163425804
"RP11-887P2.5",0.760146387949194
"RP11-1060G2.2",0.676329610309882
"PLXNC1",0.291646826304076
"RP11-1105G2.3",0.661175432555056
"CEP83",0.688494650223179
"CEP83-AS1",0.627139691138797
"TMCC3",0.590073204865352
"NDUFA12",0.228411492965709
"NR2C1",0.488820109676486
"FGD6",0.666729543683347
"VEZT",0.221701785020409
"RP11-490G8.1",0.889469340371592
"METAP2",0.34671615555295
"USP44",0.548221861961884
"NTN4",0.343144555623183
"SNRPF",0.36151924149881
"AMDHD1",0.858865159799842
"HAL",0.638874279720272
"RP11-256L6.3",0.825834865369801
"LTA4H",0.581716711634774
"ELK3",0.35134981156339
"CDK17",0.330056976672039
"NEDD1",0.240089670822413
"RP11-181C3.1",0.655979979379026
"TMPO",0.371164648704773
