"","source_variances"
"CTD-3074O7.5",0.764396023652565
"DPP3",0.276125795081131
"BBS1",0.487505854080589
"ZDHHC24",0.327355047010124
"CTSF",0.253996603110612
"CCDC87",0.705877155063554
"CCS",0.310611991171996
"RBM14",0.384192459983502
"RBM4",0.228817995320328
"RP11-658F2.8",0.338721340343756
"RBM4B",0.302973471619679
"SPTBN2",0.430766518425285
"C11orf80",0.464973327576561
"RCE1",0.263808301633816
"LRFN4",0.419697365606337
"PC",0.693039471271104
"SYT12",0.444149869827916
"RHOD",0.298472958624712
"KDM2A",0.351743375973144
"GRK2",0.207673837188933
"ANKRD13D",0.175522248878557
"SSH3",0.218184520173683
"RAD9A",0.4392495974058
"POLD4",0.239627917700397
"CLCF1",0.303246857015577
"CTC-1337H24.4",0.600165937568971
"TBC1D10C",0.417862464245562
"CARNS1",0.422102131540924
"PPP1CA",0.1427045182624
"RPS6KB2",0.267358464837081
"CORO1B",0.206176594339409
"CABP4",0.556523652587326
"TMEM134",0.232804962817328
"AIP",0.303595587436174
"PITPNM1",0.209123884913379
"CDK2AP2",0.377608460609977
"GSTP1",0.420403993665872
"NDUFV1",0.28447453216546
"DOC2GP",0.522905831494284
"NUDT8",0.431547035192882
"RPL37P2",0.807988489801057
"FAM86C2P",0.574509527418323
"UNC93B1",0.313991571752523
"ALDH3B1",0.511313751641184
"RP5-901A4.1",0.716852455386753
"NDUFS8",0.205489508104305
"TCIRG1",0.444079265627741
"RP11-802E16.3",0.392188998213745
"CHKA",0.452538642873793
"KMT5B",0.536844043967077
"C11orf24",0.279999297125684
"LRP5",0.607141755738427
"PPP6R3",0.422312349323197
"CTD-2007L18.5",0.82380417427231
"GAL",0.696945978322644
"CPT1A",0.762759614238255
"MRPL21",0.400952115911853
"IGHMBP2",0.630670547667488
"RP11-554A11.4",0.831039230112181
"MRGPRF",0.551535056643285
"TPCN2",0.706616853164771
"MYEOV",0.627904195634254
"CCND1",0.575135571669367
"ORAOV1",0.32542358042822
"ANO1",0.634128758685221
"FADD",0.565676579601806
"PPFIA1",0.529944851770253
"AP000487.6",0.869431526382466
"AP000487.5",0.723026366560971
"CTTN",0.24943586012858
"RP11-660L16.2",0.498690350391164
"DHCR7",0.660947823310613
"NADSYN1",0.322625378846934
"KRTAP5-9",0.725981786177922
"KRTAP5-10",0.52988859664438
"FAM86C1",0.571194217859172
"OR7E128P",0.547215666532913
"OR7E126P",0.612365523691605
"RP11-849H4.2",0.746987780855325
"RNF121",0.609493336605378
"IL18BP",0.356346454353796
"RP11-849H4.4",0.467958064137136
"NUMA1",0.212041487944131
"LRTOMT",0.590535124292732
"LAMTOR1",0.254173988965307
"ANAPC15",0.426454995083639
"FOLR3",0.536532484123092
"FOLR2",0.378979388577171
"INPPL1",0.317033047333679
"CLPB",0.354761612589169
"LINC01537",0.643845091708877
"PDE2A",0.482971918998929
"ARAP1-AS2",0.567836498221125
"ARAP1",0.290061372217749
"STARD10",0.317999238095614
"ATG16L2",0.270231711931857
"FCHSD2",0.332002440230451
"P2RY2",0.515155915658189
"RP11-800A3.4",0.533925893540013
"P2RY6",0.38786011803506
"RP11-800A3.7",0.628560663593059
"ARHGEF17",0.276480128786634
"RELT",0.326375452509629
"RP11-809N8.5",0.812274357904522
"FAM168A",0.386089948460688
"PLEKHB1",0.457418996044368
"RAB6A",0.299473213350524
"MRPL48",0.457809445917155
"PAAF1",0.603852397023142
"COA4",0.277839348224944
"DNAJB13",0.687490442721975
"UCP2",0.606692405330304
"UCP3",0.603182853569139
"C2CD3",0.496286070255469
"PPME1",0.522894890798545
"P4HA3",0.724398990221228
"PGM2L1",0.34271952366262
"KCNE3",0.67465809144242
"LIPT2",0.534596219297689
"AP001372.2",0.433195442410502
"POLD3",0.431036108059951
"CHRDL2",0.390791694663566
"RP11-864N7.2",0.793235110026777
"RNF169",0.425333183131281
"AP000560.3",0.761416681778647
"RP11-147I3.1",0.541946557695723
"XRRA1",0.717361907078034
"SPCS2",0.264961820676659
"NEU3",0.376567011066055
"SLCO2B1",0.519848585836946
"CTD-2562J17.6",0.475225989484105
"ARRB1",0.399253115672324
"RPS3",0.4452909002955
"KLHL35",0.716457780565584
"GDPD5",0.693044742782011
"SERPINH1",0.267906638342476
"CTD-2530H12.4",0.818331245121084
"MAP6",0.398558083694465
"DGAT2",0.791960008854793
"UVRAG",0.50132037633012
"WNT11",0.66885618964316
"RP11-619A14.3",0.730302426601315
"THAP12",0.254273533678228
"RP11-111M22.2",0.259145294683534
"RP11-111M22.4",0.18087553579419
"RP11-111M22.3",0.467366790772817
"EMSY",0.384169482131638
"RP11-672A2.4",0.747557574859724
"AP001189.4",0.63458475000386
"LRRC32",0.622207936911515
"TSKU",0.628427639146477
"RP11-21L23.2",0.675591325876639
"ACER3",0.464921168238145
"CAPN5",0.57703908195811
"MYO7A",0.589579039017724
"PAK1",0.419026604091903
"AQP11",0.426623336393838
"CLNS1A",0.198418355085516
"FTH1P16",0.909062615806191
"RSF1",0.25149318816771
"AAMDC",0.560831006029605
"RP11-91P24.6",0.900502069671139
"RP11-91P24.7",0.839607803843342
"INTS4",0.695453360897297
"KCTD14",0.43543704477914
"THRSP",0.813246278025495
"NDUFC2",0.297229817354089
"ALG8",0.466645020792123
"KCTD21-AS1",0.702942846386758
"KCTD21",0.390912228152586
"USP35",0.309558467560208
"GAB2",0.345323018081774
"RP11-452H21.4",0.262273015439728
"NARS2",0.452702916623426
"TENM4",0.495338884701498
"RPS28P7",0.703325495795475
"FAM181B",0.745991013275289
"DDIAS",0.597192954653425
"PRCP",0.256213841820027
"RAB30",0.672642460792885
"RAB30-AS1",0.821305281885891
"RP11-113K21.6",0.628190040077002
"PCF11",0.548081468653314
"RP11-727A23.4",0.60174899626753
"RP11-727A23.5",0.560277673161238
"ANKRD42",0.670329488814227
"CCDC90B",0.373373182862354
"RP11-727A23.10",0.510912389162292
"DLG2",0.440029253933291
"TMEM126B",0.521163653125125
"TMEM126A",0.379891256388442
"CREBZF",0.385289924132266
"CCDC89",0.676688315521796
"SYTL2",0.574766570224154
"RP11-700A24.1",0.606821686748802
"PICALM",0.280875678663293
"EED",0.499094903343767
"RP11-320L11.2",0.741309447387097
"SETP17",0.840634360621278
"HIKESHI",0.582429255410286
"CCDC81",0.667339962976369
"RP11-762L8.6",0.531015582184153
"ME3",0.271662499790857
"PRSS23",0.51221174488407
"RP11-736K20.4",0.332571088527687
"RP11-736K20.5",0.525926774820107
"FZD4",0.702507063087659
"RP11-736K20.6",0.755894642227191
"TMEM135",0.457245860994134
"RP11-777F6.3",0.743548972988209
"RAB38",0.567297978114773
"CTSC",0.291817346740941
"GAPDHP70",0.698868559807227
"NOX4",0.588885761079789
"NAALAD2",0.617748234976439
"AP000648.5",0.740708333336827
"CHORDC1",0.340912919862374
"RP11-121L10.2",0.610708206029855
"TUBAP2",0.761761372376048
"RP11-573M3.3",0.658123534394576
"SLC36A4",0.34831067317945
"SMCO4",0.392030942208443
"CEP295",0.557194252559574
"SCARNA9",0.866813295803635
"RP11-178H8.7",0.610233237500459
"SNORA1",0.555100021863261
"SNORA8",0.444495672701647
"SNORA18",0.572770813791644
"C11orf54",0.469994145566468
"TAF1D",0.262324803062411
"MED17",0.5322840786708
"VSTM5",0.701126403047918
"PANX1",0.276963185020297
"RP11-680H20.1",0.875680713925312
"GPR83",0.753163388961365
"RP11-685N10.1",0.752413218524324
"MRE11A",0.61099657078445
"ANKRD49",0.524610672100851
"FUT4",0.357905083896234
"PIWIL4",0.647679550520024
"AMOTL1",0.55368822362751
"CWC15",0.401643928293937
"KDM4D",0.672834460435679
"SRSF8",0.269235594225968
"ENDOD1",0.432528397473438
"BUD13P1",0.801680900162494
"RP11-712B9.2",0.643220532068201
"SESN3",0.320312608251865
"CEP57",0.356435112655078
"FAM76B",0.412692142159792
"MTMR2",0.459884544977969
"MAML2",0.372195110084237
"CCDC82",0.526370056188992
"JRKL",0.227434619964254
"ARHGAP42",0.386675005480735
"TMEM133",0.590066125898054
"PGR",0.365651328128696
"TRPC6",0.828883223090545
"CEP126",0.364307769318537
"C11orf70",0.610147698734591
"RP11-732A21.3",0.720086813510666
"YAP1",0.295903505545217
"BIRC3",0.208109244347125
"BIRC2",0.304113116425899
"TMEM123",0.293497599938203
"MMP3",0.785852329498111
"RP11-690D19.3",0.285778066583056
"DCUN1D5",0.367892980262422
"DYNC2H1",0.355893421941949
"PDGFD",0.450482873567045
"CASP12",0.695169585474429
"RP11-693N9.2",0.618290015834204
"CASP4",0.112710489336954
"CASP1",0.225664926400951
"CARD16",0.364978811597674
"MSANTD4",0.596352398894172
"AASDHPPT",0.289072690692503
"KBTBD3",0.461803085213791
"RP11-677I18.3",0.524438573886971
"GUCY1A2",0.571019324820733
"RP11-819C21.1",0.541765854830508
"CWF19L2",0.645165971523256
"ALKBH8",0.471977895208882
"SLN",0.751834670279702
"SLC35F2",0.473240737769743
"CUL5",0.272911074678012
"ACAT1",0.210944048574325
"NPAT",0.441625005543362
"ATM",0.254465348964904
"C11orf65",0.558914980029158
"KDELC2",0.286004973223789
"EXPH5",0.597398223860019
"DDX10",0.267014739188953
"ZC3H12C",0.459632522491736
"RDX",0.510065332491277
"FDX1",0.273043647733998
"ARHGAP20",0.658792879014338
"C11orf53",0.788436187530747
"COLCA2",0.391371249390578
"COLCA1",0.589071619495162
"LAYN",0.546417337094446
"SIK2",0.377648913756877
"AP000925.2",0.706248971455786
"PPP2R1B",0.475300922038225
"RP11-108O10.2",0.765992557803212
"ALG9",0.334566109538275
"C11orf1",0.370559189019696
"FDXACB1",0.509251521834629
"HSPB2",0.557459597644335
"C11orf52",0.439529801887729
"CRYAB",0.678085319716154
"DIXDC1",0.304549335057982
"DLAT",0.26998632991543
"PIH1D2",0.691717458296857
"C11orf57",0.256939286401325
"TIMM8B",0.362150086930938
"SDHD",0.279519627270912
"IL18",0.766054312227306
"BCO2",0.656322692204106
"PTS",0.632815908864918
"RP11-356J5.12",0.738500802521963
"NCAM1",0.569196033623911
"TTC12",0.645036335018423
"RP11-159N11.4",0.64600315524903
"ANKK1",0.691649283045406
"DRD2",0.723863773011219
"TMPRSS5",0.604379196576727
"ZW10",0.282169664325637
"ATF4P4",0.852218946164843
"RP11-667M19.9",0.647760328896516
"USP28",0.388586614082924
"ZBTB16",0.382708624389778
"NNMT",0.269881822810995
"C11orf71",0.604372119845706
"RBM7",0.206018890238785
"REXO2",0.424100107588571
"CADM1",0.429968059986192
"BUD13",0.489947338350356
"ZPR1",0.163801252906891
"APOA4",0.654598906612135
"APOC3",0.849191912161421
"APOA1",0.885143158030247
"APOA1-AS",0.858793264280182
"SIK3",0.408947067131963
"RP11-109L13.1",0.804232676976133
"PAFAH1B2",0.528598609942248
"SIDT2",0.413654041148344
"TAGLN",0.599036145748473
"AP000892.6",0.496135792506819
"PCSK7",0.379901176125136
"RNF214",0.272761462386694
"BACE1-AS",0.226345315574064
"CMB9-94B1.2",0.296583544361107
"CEP164",0.22319400338773
"BACE1",0.260340575399884
"DSCAML1",0.485873310162234
"FXYD2",0.553573755443896
"RP11-728F11.4",0.478814154798988
"FXYD6",0.284402174999932
"IL10RA",0.318148944726428
"SCN4B",0.521648637069163
"SCN2B",0.534028022756103
"JAML",0.442743050175117
"MPZL3",0.522615022310352
"MPZL2",0.417536410814298
"CD3E",0.541530166479565
"CD3D",0.61012147831215
"UBE4A",0.172357321563331
"ATP5L",0.413579532984875
"KMT2A",0.262240306501349
"TTC36",0.765537292944544
"RP11-770J1.3",0.650748498923916
"TMEM25",0.276853926243305
"RPL5P30",0.554705750672043
"ARCN1",0.124705525642369
"IFT46",0.427497210525688
"PHLDB1",0.273543769002281
"AP002954.3",0.518470920081033
"DDX6",0.325988443519301
"RP11-158I9.8",0.756947814384283
"BCL9L",0.605621542572799
"RP11-110I1.12",0.673074438935079
"CCDC84",0.195570674458665
"RPL23AP64",0.464141927244566
"RP11-110I1.11",0.39200664165673
"RP11-110I1.5",0.46724653119618
"RPS25",0.410710833303216
"TRAPPC4",0.547655613056462
"SLC37A4",0.445339097633171
"HYOU1",0.240026717000799
"RP11-110I1.14",0.876695722692543
"RP11-110I1.13",0.83631039420276
"VPS11",0.347713404438941
"HMBS",0.326487233521169
"H2AFX",0.466251366579369
"C2CD2L",0.353605608048102
"DPAGT1",0.245282022991744
"HINFP",0.338718826854643
"NLRX1",0.562225639303404
"CCDC153",0.594069938002716
"CBL",0.265650611332282
"MCAM",0.439392156382727
"RNF26",0.435676842367652
"USP2",0.410140954122179
"THY1",0.372044177204556
"NECTIN1",0.429802582936451
"TRIM29",0.742145275836554
"OAF",0.412366448852247
"TMEM136",0.495989676322134
"ARHGEF12",0.239790629041372
"TBCEL",0.312279823637036
"TECTA",0.688339476319405
"SC5D",0.376305539250293
"SORL1",0.258163634293015
"MIR100HG",0.379797307740982
"UBASH3B",0.284099713475934
"CRTAM",0.676647910945989
"C11orf63",0.589240898036285
"HSPA8",0.361334022761184
"CLMP",0.426843037356307
"GRAMD1B",0.554297179659197
"SCN3B",0.656910072324784
"ZNF202",0.525550380860625
"VWA5A",0.430752790598886
"TBRG1",0.324794599333353
"SPA17",0.423934306059
"SIAE",0.395858288121917
"NRGN",0.537747306492345
"VSIG2",0.68590262302783
"RP11-677M14.3",0.715879158975571
"ESAM",0.570501987370011
"AP000866.1",0.488292913086763
"MSANTD2",0.211387416272994
"RP11-677M14.7",0.410457645505628
"RP11-677M14.5",0.627243061119687
"ROBO3",0.406647875478974
"ROBO4",0.654272510908553
"CCDC15",0.618568318531982
"SLC37A2",0.363077348785979
"TMEM218",0.38361264332066
"PKNOX2",0.624341331638819
"FEZ1",0.492418532677294
"EI24",0.206132141887931
"STT3A",0.231314833129604
"CHEK1",0.577660079030356
"HYLS1",0.660848072794123
"PUS3",0.226188904256245
"CDON",0.53348976125658
"NAP1L1P1",0.83371075117948
"RP11-50B3.4",0.812525394214978
"RPUSD4",0.304375644322309
"FAM118B",0.543742236774951
"SRPRA",0.22420404105737
"FOXRED1",0.329836755378019
"TIRAP",0.626952598833406
"DCPS",0.286484178287967
"RP11-712L6.5",0.850642970622854
"ST3GAL4-AS1",0.454018896748048
"ST3GAL4",0.431047879719897
"RP11-676M6.1",0.706552906795375
"ETS1",0.39105045493509
"FLI1",0.389842672118049
"SENCR",0.701164884230112
"KCNJ5",0.53474592268572
"C11orf45",0.521048868127819
"TP53AIP1",0.850675048616207
"ARHGAP32",0.557547668340056
"BARX2",0.535068602095264
"TMEM45B",0.46697681768825
"NFRKB",0.388326372885709
"PRDM10",0.643923736716823
"LINC00167",0.768646584184363
"APLP2",0.201286983666002
"ST14",0.318484016220764
"ZBTB44",0.366762452658217
"ADAMTS8",0.617757642483014
"ADAMTS15",0.487129183974916
"RP11-890B15.3",0.340992682006051
"SNX19",0.473121498824945
"NTM",0.545904621273361
"MIR4697HG",0.601790251153137
"IGSF9B",0.5774686649454
"RP11-713P17.3",0.815950372334524
"JAM3",0.412399846104355
"VPS26B",0.193580022439054
"NCAPD3",0.564312838873072
"THYN1",0.281296908152017
"ACAD8",0.40228870721858
"GLB1L2",0.710935935197067
"IQSEC3",0.45265807246294
"RP11-598F7.5",0.789572796167162
"RP11-598F7.6",0.799075913990295
"SLC6A12",0.633769870059223
"RP11-283I3.6",0.61579091707642
"KDM5A",0.368630264915287
"CCDC77",0.576509047351267
"B4GALNT3",0.321031991078585
"RP11-218M22.1",0.665030476515879
"NINJ2",0.473506825858576
"WNK1",0.327935692436152
"RAD52",0.186819513183732
"ERC1",0.436739193960935
"RP11-359B12.2",0.637778835050737
"WNT5B",0.756756738454436
"FBXL14",0.463674108811107
"ADIPOR2",0.351530369309982
"RPS4XP14",0.830474711035081
"CACNA2D4",0.420616806022633
"CACNA1C",0.35166428459479
"DCP1B",0.362140204202272
"CACNA1C-AS2",0.531760955012426
"CACNA1C-AS1",0.580251416717549
"FKBP4",0.333293563054346
"ITFG2",0.534710134859483
"NRIP2",0.499572053641471
"RP4-816N1.8",0.576229391217665
"RHNO1",0.569808317266967
"FOXM1",0.431422185609562
"TULP3",0.527558572741638
"TEAD4",0.177843105619566
"RP11-253E3.3",0.381582030576886
"RP11-253E3.1",0.742195486011278
"TSPAN9",0.43892656196747
"RP11-543P15.1",0.705818509585713
"RP5-1180D12.1",0.793724020152593
"CRACR2A",0.835986486686901
"PARP11",0.546923643000229
"HSPA8P5",0.848880901137873
"CCND2",0.65959802508678
"TIGAR",0.489009708811598
"C12orf4",0.45815848274313
"RAD51AP1",0.619525137818374
"DYRK4",0.457074376766527
"AKAP3",0.615256855692602
"NDUFA9",0.271901362210344
"GALNT8",0.549849704147503
"KCNA5",0.439327883941473
"NTF3",0.70880467099971
"ANO2",0.722296564059852
"VWF",0.695352505437245
"CD9",0.515935918075767
"PLEKHG6",0.437162405138768
"TNFRSF1A",0.154319737765392
"LTBR",0.202069367794807
"SCNN1A",0.468032054138079
"RP1-102E24.8",0.49225935527065
"RP1-102E24.1",0.790409260089602
"CD27",0.552437439892185
"CD27-AS1",0.306489163295212
"TAPBPL",0.624778173467343
"RP1-102E24.10",0.566682140720351
"VAMP1",0.509655144244755
"MRPL51",0.236423783186926
"NCAPD2",0.339259241059809
"GAPDH",0.324612039679885
"IFFO1",0.325027333781142
"NOP2",0.267618679748565
"RP5-940J5.6",0.801535145049226
"CHD4",0.447629836908801
"LPAR5",0.396401991110654
"ACRBP",0.62808977291417
"ING4",0.309773087485993
"RP4-761J14.8",0.450660335691972
"ZNF384",0.574471985524134
"PIANP",0.651325396129347
"COPS7A",0.380304932539536
"RP4-761J14.10",0.758619045726521
"PTMS",0.415699581450124
"MLF2",0.325022672156476
"LAG3",0.586599201999956
"CD4",0.264639270252986
"GPR162",0.337577845220139
"P3H3",0.468879336759841
"GNB3",0.497461738929253
"CDCA3",0.508381341949168
"USP5",0.244134868491119
"TPI1",0.353380864043267
"U47924.6",0.58787709125111
"DSTNP2",0.556875912107518
"SPSB2",0.435062195571415
"LRRC23",0.697994290988247
"ENO2",0.314891833270939
"ATN1",0.370179350815874
"C12orf57",0.456527009266105
"U47924.31",0.799893047568592
"PTPN6",0.322378596242428
"SCARNA12",0.429591654861431
"PHB2",0.477204625671808
"EMG1",0.450984670586153
"C1S",0.227034327008953
"LPCAT3",0.375005405855593
"C1R",0.235147246164808
"C1RL-AS1",0.225834435237345
"C1RL",0.211031175897196
"RBP5",0.50588013103044
"CLSTN3",0.312728492498723
"RP11-273B20.1",0.406404382137653
"PEX5",0.566022583120521
"CD163L1",0.600036518946346
"CD163",0.217416688226618
"SLC2A14",0.489988983890748
"SLC2A3",0.38905272547454
"FOXJ2",0.72370710734194
"C3AR1",0.234787057785743
"NECAP1",0.256616465666378
"RP11-69M1.6",0.751565445852794
"CLEC4A",0.651028051813029
"POU5F1P3",0.661504823574431
"FAM66C",0.523938602532264
"RP11-266K4.14",0.730812606865505
"FAM90A1",0.604230402458958
"RP11-266K4.9",0.752513975661314
"FAM86FP",0.807035982242378
"CLEC4E",0.613762273987779
"MFAP5",0.680444695816859
"RIMKLB",0.422713934857015
"RP11-20D14.6",0.79188282884706
"A2ML1",0.794965044325031
"PHC1",0.445416471813098
"M6PR",0.237061400995083
"KLRG1",0.619192204490969
"LINC00612",0.588468142057629
"A2M-AS1",0.507569438731546
"A2M",0.431589799523007
"LINC00987",0.713282407840624
"RP11-22B23.1",0.841153183997967
"RP13-735L24.1",0.750144098000814
"RP11-599J14.2",0.635047341785099
"DDX12P",0.655079608744
"KLRB1",0.536167957632079
"RP11-705C15.2",0.575567634935112
"RP11-705C15.3",0.537591462907177
"CLEC2D",0.408628085773493
"CD69",0.513888477350968
"KLRF1",0.776518240911369
"CLEC2B",0.334839679358561
"CLEC12A",0.457651603691954
"CLEC1A",0.450911771794171
"CLEC7A",0.28004353414535
"GABARAPL1",0.160377911478249
"KLRD1",0.5978103788386
"RP11-277P12.20",0.410704665775062
"KLRK1",0.602886808700765
"KLRC4",0.595582262930443
"EIF2S3L",0.829473050281101
"KLRA1P",0.494349540400438
"MAGOHB",0.48957208815396
"STYK1",0.761496343073987
"YBX3",0.112093872472929
"PRH1",0.818943118866939
"TAS2R14",0.606936517071797
"TAS2R15P",0.649119347441473
"TAS2R20",0.630976549383447
"TAS2R19",0.789909814862497
"TAS2R31",0.764445826102638
"TAS2R64P",0.737743203817052
"PRR4",0.649720420087792
"SMIM10L1",0.385554962432643
"LINC01252",0.775979907177635
"ETV6",0.474766814556336
"LRP6",0.224271340235798
"MANSC1",0.221153477078675
"LOH12CR2",0.576108958620986
"BORCS5",0.513977808771186
"RP11-253I19.3",0.781989692337454
"DUSP16",0.313877467371511
"CREBL2",0.270192105652673
"CDKN1B",0.492158179028914
"RP11-180M15.7",0.670338387833789
"APOLD1",0.692060830054764
"RP11-392P7.1",0.793142091648473
"RPL13AP20",0.776334707766084
"GPRC5A",0.50247747352286
"RP11-392P7.6",0.631288203364816
"GPRC5D",0.641811852318797
"HEBP1",0.291880595702738
"HTR7P1",0.693179162695974
"FAM234B",0.669715896150322
"EMP1",0.416933914646214
"ATF7IP",0.385435672167944
"PLBD1",0.37003343902227
"PLBD1-AS1",0.586939520329668
"GUCY2C",0.412318187599636
"RP11-174G6.5",0.456610807890922
"HIST4H4",0.54487422584955
"H2AFJ",0.238800087978519
"WBP11",0.220882713378839
"C12orf60",0.561764002253963
"SMCO3",0.61765298345725
"ART4",0.409316021482253
"MGP",0.526953166632637
"ERP27",0.237810571035534
"ARHGDIB",0.178968361173283
"PTPRO",0.332603217015391
"RERG",0.416769479456081
"EPS8",0.281225252621111
"STRAP",0.16699855995063
"DERA",0.233361182271688
"MGST1",0.421081218555928
"LMO3",0.494364679972855
"RERGL",0.711706855883587
"PLEKHA5",0.327162347822518
"AEBP2",0.322785275540309
"EEF1A1P4",0.672143711635273
"PDE3A",0.470856208393126
"PYROXD1",0.24149940166106
"RECQL",0.307450397179325
"GOLT1B",0.293503598471699
"SPX",0.549884380858072
"GYS2",0.721542747426514
"LDHB",0.233597945235758
"KCNJ8",0.508396695685661
"ABCC9",0.424587138204113
"CMAS",0.443625758606507
"RP11-359J14.2",0.475612836084941
"C2CD5",0.407440410794347
"ETNK1",0.452214762497676
"SOX5",0.487253419964331
"BCAT1",0.320232691886651
"LRMP",0.380562562755458
"RP11-713N11.6",0.549562396398698
"CASC1",0.603774630634137
"LYRM5",0.301700899054255
"RP11-295I5.3",0.786978630998089
"KRAS",0.275270685225364
"RP11-707G18.1",0.661175181048839
"RASSF8",0.329720174137374
"RASSF8-AS1",0.483668734890223
"BHLHE41",0.424193789047328
"RP11-283G6.3",0.795140841811788
"SSPN",0.267721257866442
"ITPR2",0.427346051552235
"ASUN",0.633395049884291
"FGFR1OP2",0.441258967825544
"RP11-421F16.3",0.484819161928773
"TM7SF3",0.403962483209657
"MED21",0.383088810314197
"RP11-582E3.6",0.497355796092379
"RP11-582E3.4",0.700302881234166
"STK38L",0.386360660066129
"ARNTL2",0.375994481510737
"SMCO2",0.555670530385967
"PPFIBP1",0.423110440201776
"RP11-1060J15.9",0.690880302793959
"MRPS35",0.225987333902913
"KLHL42",0.494524591640046
"PTHLH",0.730116773817671
"CCDC91",0.425371578187268
"RP11-967K21.1",0.57613975641055
"FAR2",0.457021128793426
"RP11-996F15.4",0.657214101435806
"RP11-996F15.2",0.719233075038907
"RP11-996F15.5",0.826967580136193
"RP11-996F15.6",0.80362050210014
"ERGIC2",0.239514855001526
"TMTC1",0.565840767308481
"IPO8",0.382633047211537
"CAPRIN2",0.377482857280454
"LINC00941",0.698350157032315
"TSPAN11",0.53208736365373
"DDX11-AS1",0.640844755494061
"DDX11",0.820265719665421
"RP11-627K11.1",0.825441851756188
"FAM60A",0.219006925930793
"RP11-771K4.3",0.7645346050198
"DENND5B",0.479262825290787
"ETFBKMT",0.697103518826303
"AMN1",0.652773698830078
"RP11-467L13.7",0.693302918361577
"H3F3C",0.780484063780837
"KIAA1551",0.39409974853222
"RP11-50I19.2",0.708971424249378
"BICD1",0.368390881062662
"RP11-817I4.1",0.664943748284256
"RP11-817I4.2",0.554963290469415
"FGD4",0.542159049813839
"DNM1L",0.304922095696319
"RP11-278C7.4",0.612757901764281
"RP11-278C7.1",0.562791828712152
"RP11-278C7.3",0.707052972318699
"RP11-278C7.5",0.564734060554699
"YARS2",0.439488505651313
"PKP2",0.433738385909738
"ALG10",0.457679126154502
"ALG10B",0.445006224358268
"RP11-396F22.1",0.808990452410918
"CPNE8",0.524947258188442
"KIF21A",0.230750211865346
"SLC2A13",0.40099470690287
"LRRK2",0.335146824690397
"AC079630.4",0.597810494978045
"CNTN1",0.32441996047589
"PDZRN4",0.692913236114436
"GXYLT1",0.474014157392345
"YAF2",0.410895938238828
"PPHLN1",0.558898810376072
"ZCRB1",0.338187243487511
"RP11-351C21.2",0.611860987814691
"RP11-328C8.2",0.778661916549944
"RP11-328C8.4",0.756063272041139
"PRICKLE1",0.455174479154878
"PUS7L",0.23690631564812
"IRAK4",0.40860418975012
"TWF1",0.23386772438475
"TMEM117",0.52138605670952
"NELL2",0.734753591354359
"PLEKHA8P1",0.270249306897092
"ANO6",0.258422871191229
"RP11-352M15.2",0.539048030110302
"ARID2",0.413546985172064
"SCAF11",0.190969113372489
"SLC38A1",0.505012271595298
"SLC38A2",0.511144475152332
"RP11-96H19.1",0.461110033037368
"RP11-474P2.6",0.495686028642563
"RP11-446N19.1",0.595104676096806
"SLC38A4",0.580265285311229
"RP11-618L22.1",0.674902960268301
"AMIGO2",0.652577965902685
"PCED1B",0.485489068631519
"PCED1B-AS1",0.392371271587176
"RP1-197B17.5",0.731749660952832
"RPAP3",0.319910820195825
"RP1-197B17.3",0.600153225264882
"ENDOU",0.779662808796486
"RP1-197B17.7",0.941558389374795
"SLC48A1",0.497679090359475
"RAPGEF3",0.518843390987413
"RP5-1057I20.4",0.412933661276367
"RP5-1057I20.5",0.61490352222987
"HDAC7",0.19033691178803
"VDR",0.34711028035812
"TMEM106C",0.492748012553353
"RP1-228P16.8",0.876893165581943
"RP1-228P16.1",0.616928068982894
"PFKM",0.316566081006675
"SENP1",0.459571288454124
"RP11-474C8.8",0.800019874021576
"ASB8",0.403943081775943
"CCDC184",0.644134925365996
"RP11-370I10.12",0.632751367075658
"OR10AD1",0.750775404137708
"H1FNT",0.673053091680223
"ZNF641",0.603261507629342
"OR5BK1P",0.760623076702453
"RP11-370I10.11",0.710907562129028
"C12orf54",0.788823168586606
"KANSL2",0.736110478821432
"CCNT1",0.310241384443922
"ADCY6",0.270078324428139
"CACNB3",0.342177872087445
"DDX23",0.393664055177519
"RND1",0.473654745314703
"RP11-302B13.1",0.753474392981561
"CCDC65",0.557501961534018
"FKBP11",0.235535959726281
"ARF3",0.236776120078322
"WNT10B",0.703410709633918
"RP11-386G11.5",0.815837129326561
"DDN",0.843472986392114
"PRKAG1",0.260487764256473
"KMT2D",0.280860619481187
"RHEBL1",0.741546181737799
"DHH",0.765948142571947
"LMBR1L",0.223612292938243
"TUBA1B",0.267322543234773
"TUBA1A",0.276231349055952
"TUBA1C",0.178239692075051
"PRPH",0.541337888921716
"TROAP",0.61647760224378
"SPATS2",0.64115098841054
"KCNH3",0.563727117581803
"MCRS1",0.307351400883198
"PRPF40B",0.399621931416221
"RP11-133N21.10",0.723388889504097
"RP11-133N21.7",0.795789240166124
"FAM186B",0.730743276878358
"TMBIM6",0.266396136945005
"FMNL3",0.299315324662436
"NCKAP5L",0.277848728178114
"BCDIN3D-AS1",0.419301794859799
"BCDIN3D",0.57966512010554
"FAIM2",0.642339382634237
"AQP5",0.782100505218215
"RACGAP1",0.528273159308497
"ASIC1",0.475162225543906
"SMARCD1",0.467143448611739
"GPD1",0.644488629964091
