,gene_name,centrality,rank
8257,RNF144A,0.9043727244853305,180
3593,GREM1,0.9042838897438068,181
13929,KLHL9,0.9042376583272761,182
10221,RP11-395N3.2,0.9040577841438032,183
67,CTRB1,0.9040061369667183,184
5852,CARMN,0.9039982924025225,185
13509,CTBP1,0.9038109706290802,186
12660,ABLIM1,0.9037756707508386,187
14395,NTN1,0.90375172754468,188
11429,GATAD1,0.9036733006023697,189
12234,RNF215,0.9036049927276107,190
12068,BEST1,0.9036002848704724,191
14687,TFE3,0.9032380188359623,192
9465,PPP2R3C,0.903129359781418,193
6289,HTR3A,0.9030975357165695,194
14496,RACGAP1,0.9030848237437165,195
9517,POLE,0.9030347757356268,196
1479,AC113404.1,0.9028692615532782,197
13165,SUMO2,0.9027935711228446,198
9862,TMED4,0.9026695949377622,199
12980,HTR4,0.9025236090936942,200
10671,POMK,0.9023775420343043,201
6471,SUGCT,0.9022807318961258,202
13921,SIRT2,0.9022456711022048,203
9923,UNC5B,0.9022052759411864,204
13031,GRN,0.9021884238531798,205
14593,CD276,0.9021743073332656,206
5584,CASP5,0.9021666268841981,207
9195,ITIH5,0.9021611578784151,208
12060,RAB3C,0.9020276357959556,209
13779,AVEN,0.9019860737481254,210
14697,BRD1,0.9019814090026663,211
9754,FAM174B,0.9019498044836978,212
7471,FAM101A,0.901853703858938,213
13365,SMPD4,0.9017687363518114,214
12269,COMMD5,0.901723539437739,215
14673,NCAPD2,0.9015957848550421,216
6564,EFNA3,0.9015890433026245,217
13060,ARRB1,0.9015772012987165,218
12468,MS4A4A,0.9015188976419789,219
13371,ADD1,0.9014611962751722,220
4533,DUSP4,0.9014280876082658,221
14615,DDB1,0.9012749786451453,222
13581,HERC2,0.9012743929022401,223
4454,SPATA41,0.9012505049634699,224
3715,ZNF93,0.901245720858861,225
13473,DSP,0.9012267888925697,226
14770,NUMBL,0.9011885949192717,227
13955,CDKN1B,0.9011128522218718,228
10574,RSAD2,0.9010017400680576,229
5163,DYX1C1,0.9009784995176119,230
10866,RASSF4,0.9009719173587989,231
13826,RNF130,0.9007623523299537,232
14652,CTNNA1,0.9006443093354285,233
8586,SAPCD2,0.9006415129200857,234
13546,CAND1,0.900622773741006,235
8423,GHET1,0.900619816980224,236
8579,TGFB1,0.900574892585554,237
3204,ADAM12,0.9005490803650193,238
9706,TMEM18,0.9005426190473067,239
11419,PHLDA1,0.9004259502647454,240
5143,RP11-147L13.14,0.9003666767878975,241
780,WNT9B,0.9003636406170894,242
2533,PNMA6A,0.900321853452803,243
14744,TRMT1L,0.90025557814884,244
14313,TICAM2,0.9002340844699137,245
13498,EIF3E,0.9002126772580897,246
7714,ZNF177,0.9001893572586666,247
8427,MYO7B,0.9001565903737363,248
13824,GZF1,0.9001477830361453,249
13651,APC,0.9000041415396196,250
3246,MBP,0.899994178902568,251
3166,OLR1,0.8999701828508389,252
11547,CTD-2528L19.6,0.899962243224459,253
13610,NFKB1,0.8999423704438156,254
12770,CCNT1,0.8996577604918835,255
8735,CTD-2184D3.5,0.899650027620946,256
10955,CFAP70,0.8995511911123629,257
13044,MBD3,0.8993737494263769,258
5136,RP4-724E16.2,0.899331296466316,259
13440,AKT1,0.8992361319583676,260
14066,RAF1,0.8991862017553794,261
6904,INS,0.8991662360983439,262
14587,RBBP4,0.8991341298622005,263
13668,CDK1,0.8990966470648575,264
14660,MCM2,0.899067395213363,265
13213,CHORDC1,0.8989908355352096,266
14008,CLPX,0.8989636324786128,267
14309,SMURF1,0.8988632201998344,268
11739,CNTROB,0.8988333470269958,269
13620,CALM2,0.8987895584802319,270
11964,HSPA5,0.898784304219569,271
13781,RNF7,0.8987835010721469,272
11111,SLC11A2,0.8987196066350366,273
13561,GOT1,0.8987169277090075,274
8577,TIGD6,0.898641651339605,275
11351,CTSK,0.8985629055640021,276
12575,NFKBIZ,0.898513686804487,277
14038,MYH9,0.898445633943207,278
9200,ALS2CL,0.8983416931634344,279
12115,DAB2,0.8982156848870945,280
4317,AC010642.2,0.8982006356757395,281
1307,RP11-159F24.5,0.8981576261333114,282
12849,SMAD1,0.8980958228332476,283
9068,RP11-455F5.6,0.8980955682785864,284
11023,RFX2,0.8980700129170703,285
4190,CEACAM21,0.8980693090052759,286
5395,CTD-2622I13.3,0.8979552094614376,287
12990,SP1,0.8979457955631662,288
14419,SUN2,0.8977877116014871,289
14721,YWHAG,0.8977379611677367,290
14685,PML,0.8977169359781348,291
